language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.10  T=11.81 s (49.9 files/s 13841.3 lines/s)"
Python,.\.claude\worktrees\wizardly-neumann-923c0e\backtest_v2.py,338,402,2093
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\config_layer\crt_engine_v2.py,327,517,2052
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\runtime\backtest_v2.py,271,399,1910
Python,.\.claude\worktrees\great-poitras-daca89\src\runtime\backtest_v2.py,219,224,1304
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\runtime\backtest_v2.py,217,223,1277
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\training\phase5_calibration.py,190,244,1264
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\config_layer\crt_engine_v2.py,248,278,1116
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\core\model_registry.py,225,214,1043
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\control_plane\registry.py,34,65,1042
Python,.\.claude\worktrees\wizardly-neumann-923c0e\crt_engine_v2.py,232,238,1027
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\scripts\training\phase5_calibration.py,149,174,867
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\control_plane\dashboard_api.py,117,140,818
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\core\engine_runner.py,109,156,784
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\training\stage1_dataset_builder.py,149,109,772
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\runtime\live_engine_hook.py,100,105,708
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tests\inout\test_inout-1.py,134,193,686
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\control_plane\server.py,112,1377,676
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\engines\live_engine.py,136,258,654
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\training\auto_tuner_multi.py,149,106,646
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\scripts\training\auto_tuner_multi.py,149,102,644
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\core\engine_runner.py,95,108,624
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\inout\probability_engine.py,190,308,608
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\training\auto_tuner.py,147,153,603
Python,.\.claude\worktrees\wizardly-neumann-923c0e\auto_tuner.py,145,151,601
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\scripts\training\auto_tuner.py,145,153,601
Python,.\.claude\worktrees\wizardly-neumann-923c0e\auto_tuner_multi.py,139,93,579
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\scripts\backtest\manual_backtest.py,120,82,578
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\tests\test_llm_connectivity.py,173,113,557
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tests\test_llm_connectivity.py,173,113,557
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\engines\live_engine.py,124,215,548
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\groq_bridge\prepare_retrospective.py,124,181,538
Python,.\.claude\worktrees\great-poitras-daca89\src\config_layer\llama_gate.py,90,142,530
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tests\inout\test_probability_engine.py,130,100,527
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\config_layer\llama_gate.py,90,142,521
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tests\test_execution_planner.py,88,66,519
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\config_layer\execution_planner.py,88,116,514
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\training\trainer.py,146,225,503
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\core\fusion_engine.py,94,187,483
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\features\feature_pipeline.py,139,236,466
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\inout\state_machine.py,78,145,464
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\control_plane\registry.py,33,11,460
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\utils\llm_logger.py,90,85,444
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\governance\promotion_manager.py,100,183,443
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\tests\test_ultron_gate.py,106,111,433
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tests\test_ultron_gate.py,106,111,433
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\tests\test_execution_planner.py,76,61,428
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\analytics\sl_tp_comparator.py,103,141,426
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\tests\test_stage1_dataset_builder.py,102,37,421
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\governance\portfolio_validation.py,86,84,420
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\training\train_trade_net_v2.py,84,62,415
Python,.\.claude\worktrees\wizardly-neumann-923c0e\live_engine.py,89,149,415
Python,.\.claude\worktrees\wizardly-neumann-923c0e\portfolio_validation.py,84,83,410
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\groq_bridge\ingest_response.py,84,56,406
Python,.\.claude\worktrees\wizardly-neumann-923c0e\rr_pattern_miner.py,84,165,402
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\data_ingestion\historical_fetcher.py,91,107,401
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\training\trainer.py,124,162,401
Python,.\.claude\worktrees\wizardly-neumann-923c0e\unified_data_builder.py,96,115,398
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\control_plane\jobs.py,47,52,396
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\training\auto_tuner_gemini_gate.py,97,60,395
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\scripts\training\auto_tuner_gemin_pro.py,97,60,395
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\runtime\live_engine_hook.py,58,51,391
Python,.\.claude\worktrees\wizardly-neumann-923c0e\trainer.py,124,158,386
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\tools\btcusdt_crt_v3_replay.py,89,103,385
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\tools\btcusdt_crt_v3_replay.py,89,103,385
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\inout\controller.py,88,117,378
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\scripts\analysis\p3b_gate_expired_counterfactual_rr.py,55,74,377
Python,.\.claude\worktrees\elegant-dubinsky-a2b441\src\replay\replay_memory_engine.py,66,73,377
Python,.\.claude\worktrees\xenodochial-rhodes-8e28b3\src\core\fusion_engine.py,73,141,376
Python,.\.claude\worktrees\wizardly-neumann-923c0e\auto_tuner_gemin_pro.py,94,61,375
